ID,INCIDENT_DATETIME,INITIAL_SEVERITY_LEVEL_CODE,FINAL_SEVERITY_LEVEL_CODE,FIRST_ASSIGNMENT_DATETIME,INCIDENT_RESPONSE_SECONDS_QY,BOROUGH
357362,4/21/2020 21:42,5,5,2020-04-21T21:42:47.000,397,QUEENS
357365,4/21/2020 21:40,7,7,2020-04-21T21:40:42.000,0,QUEENS
357378,4/21/2020 21:36,6,6,2020-04-21T21:36:45.000,381,QUEENS
357383,4/21/2020 21:35,5,5,2020-04-21T21:35:28.000,1010,QUEENS
357397,4/21/2020 21:29,7,7,2020-04-21T21:30:01.000,374,QUEENS
357399,4/21/2020 21:29,6,6,2020-04-21T22:00:43.000,2467,QUEENS
357406,4/21/2020 21:27,5,5,2020-04-21T21:27:33.000,343,QUEENS
357414,4/21/2020 21:22,4,4,2020-04-21T21:24:36.000,365,QUEENS
357421,4/21/2020 21:21,6,6,2020-04-21T21:25:06.000,808,QUEENS
357422,4/21/2020 21:21,6,6,2020-04-21T21:25:44.000,683,QUEENS
357436,4/21/2020 21:16,6,6,2020-04-21T21:17:42.000,229,QUEENS
357470,4/21/2020 21:05,4,4,2020-04-21T21:05:36.000,415,QUEENS
357483,4/21/2020 20:59,5,5,2020-04-21T21:01:03.000,762,QUEENS
357492,4/21/2020 20:56,4,4,2020-04-21T20:56:41.000,732,QUEENS
357497,4/21/2020 20:54,5,5,2020-04-21T20:54:49.000,719,QUEENS
357522,4/21/2020 20:44,4,3,2020-04-21T20:45:38.000,751,QUEENS
357534,4/21/2020 20:41,4,5,2020-04-21T20:42:07.000,208,QUEENS
357535,4/21/2020 20:40,5,5,2020-04-21T20:41:14.000,257,QUEENS
357541,4/21/2020 20:37,4,4,2020-04-21T20:38:40.000,216,QUEENS
357559,4/21/2020 20:29,4,4,2020-04-21T20:29:37.000,244,QUEENS
357579,4/21/2020 20:23,4,4,2020-04-21T20:23:48.000,593,QUEENS
357593,4/21/2020 20:17,7,7,2020-04-21T20:19:03.000,482,QUEENS
357605,4/21/2020 20:13,4,3,2020-04-21T20:15:09.000,404,QUEENS
357624,4/21/2020 20:06,5,5,2020-04-21T20:07:09.000,276,QUEENS
357626,4/21/2020 20:05,7,7,2020-04-21T20:05:28.000,557,QUEENS
357642,4/21/2020 19:56,7,7,2020-04-21T19:57:40.000,245,QUEENS
357644,4/21/2020 19:56,5,5,2020-04-21T19:57:12.000,315,QUEENS
357649,4/21/2020 19:51,6,4,2020-04-21T19:53:18.000,501,QUEENS
357668,4/21/2020 19:43,4,4,2020-04-21T19:46:12.000,334,QUEENS
357681,4/21/2020 19:40,4,4,2020-04-21T19:41:28.000,562,QUEENS
357683,4/21/2020 19:39,6,6,2020-04-21T19:40:13.000,592,QUEENS
357698,4/21/2020 19:36,4,4,2020-04-21T19:36:50.000,408,QUEENS
357705,4/21/2020 19:33,4,4,2020-04-21T19:36:01.000,365,QUEENS
357712,4/21/2020 19:31,7,4,2020-04-21T19:34:32.000,1117,QUEENS
357728,4/21/2020 19:25,5,5,2020-04-21T19:25:31.000,201,QUEENS
357738,4/21/2020 19:23,4,4,2020-04-21T19:24:58.000,330,QUEENS
357741,4/21/2020 19:22,4,4,2020-04-21T19:22:37.000,255,QUEENS
357759,4/21/2020 19:19,6,6,2020-04-21T19:19:59.000,0,QUEENS
357767,4/21/2020 19:18,5,5,2020-04-21T19:18:46.000,454,QUEENS
357768,4/21/2020 19:17,6,6,2020-04-21T19:19:47.000,489,QUEENS
357774,4/21/2020 19:15,6,6,2020-04-21T19:15:16.000,254,QUEENS
357780,4/21/2020 19:13,4,4,2020-04-21T19:16:09.000,428,QUEENS
357798,4/21/2020 19:07,7,7,2020-04-21T19:10:07.000,428,QUEENS
357825,4/21/2020 18:53,5,7,2020-04-21T18:54:30.000,626,QUEENS
357841,4/21/2020 18:49,6,6,2020-04-21T18:50:41.000,586,QUEENS
357855,4/21/2020 18:44,4,4,2020-04-21T18:44:38.000,122,QUEENS
357858,4/21/2020 18:43,4,6,2020-04-21T18:44:05.000,246,QUEENS
357864,4/21/2020 18:41,6,6,2020-04-21T18:42:58.000,1042,QUEENS
357878,4/21/2020 18:35,6,6,2020-04-21T18:36:37.000,1325,QUEENS
357883,4/21/2020 18:35,6,6,2020-04-21T18:36:26.000,583,QUEENS
357905,4/21/2020 18:24,4,4,2020-04-21T18:24:12.000,215,QUEENS
357915,4/21/2020 18:20,4,2,2020-04-21T18:22:00.000,667,QUEENS
357922,4/21/2020 18:18,6,6,2020-04-21T18:18:13.000,653,QUEENS
357925,4/21/2020 18:16,4,4,2020-04-21T18:17:54.000,458,QUEENS
357958,4/21/2020 18:04,5,5,2020-04-21T18:05:12.000,822,QUEENS
357965,4/21/2020 18:01,4,4,2020-04-21T18:03:06.000,423,QUEENS
357974,4/21/2020 17:59,4,2,2020-04-21T18:00:13.000,677,QUEENS
357976,4/21/2020 17:59,6,6,2020-04-21T18:00:11.000,540,QUEENS
357987,4/21/2020 17:57,5,5,2020-04-21T17:58:29.000,422,QUEENS
357995,4/21/2020 17:54,5,5,2020-04-21T17:55:35.000,260,QUEENS
357996,4/21/2020 17:54,4,2,2020-04-21T17:56:09.000,510,QUEENS
358004,4/21/2020 17:51,7,4,2020-04-21T17:52:37.000,232,QUEENS
358013,4/21/2020 17:50,5,5,2020-04-21T17:50:58.000,498,QUEENS
358018,4/21/2020 17:49,4,2,2020-04-21T17:49:59.000,320,QUEENS
358024,4/21/2020 17:47,6,6,2020-04-21T17:48:06.000,583,QUEENS
358055,4/21/2020 17:40,5,5,2020-04-21T17:40:28.000,530,QUEENS
358063,4/21/2020 17:36,6,6,2020-04-21T17:36:34.000,456,QUEENS
358065,4/21/2020 17:35,6,6,2020-04-21T17:36:10.000,358,QUEENS
358067,4/21/2020 17:34,4,3,2020-04-21T17:34:24.000,427,QUEENS
358095,4/21/2020 17:24,4,1,2020-04-21T17:24:37.000,449,QUEENS
358104,4/21/2020 17:22,7,7,2020-04-21T17:25:16.000,472,QUEENS
358109,4/21/2020 17:21,5,5,2020-04-21T17:22:07.000,159,QUEENS
358120,4/21/2020 17:18,4,4,2020-04-21T17:18:10.000,193,QUEENS
358128,4/21/2020 17:14,6,6,2020-04-21T17:15:08.000,676,QUEENS
358136,4/21/2020 17:12,4,4,2020-04-21T17:12:36.000,250,QUEENS
358141,4/21/2020 17:11,7,7,2020-04-21T17:13:35.000,870,QUEENS
358142,4/21/2020 17:10,5,5,2020-04-21T17:12:01.000,238,QUEENS
358149,4/21/2020 17:08,7,7,2020-04-21T17:08:33.000,315,QUEENS
358178,4/21/2020 16:59,7,7,2020-04-21T17:01:16.000,774,QUEENS
358187,4/21/2020 16:56,5,5,2020-04-21T16:58:10.000,371,QUEENS
358209,4/21/2020 16:50,5,5,2020-04-21T16:50:47.000,477,QUEENS
358221,4/21/2020 16:48,7,7,2020-04-21T16:50:10.000,596,QUEENS
358269,4/21/2020 16:33,6,6,2020-04-21T16:34:32.000,511,QUEENS
358291,4/21/2020 16:24,7,7,2020-04-21T16:26:06.000,877,QUEENS
358295,4/21/2020 16:24,6,6,2020-04-21T16:25:39.000,646,QUEENS
358317,4/21/2020 16:18,6,6,2020-04-21T16:29:44.000,1067,QUEENS
358332,4/21/2020 16:15,4,4,2020-04-21T16:15:51.000,350,QUEENS
358344,4/21/2020 16:13,4,2,2020-04-21T16:29:32.000,1452,QUEENS
358364,4/21/2020 16:07,6,6,2020-04-21T16:09:16.000,256,QUEENS
358369,4/21/2020 16:06,4,6,2020-04-21T16:06:15.000,172,QUEENS
358373,4/21/2020 16:04,6,6,2020-04-21T16:05:07.000,652,QUEENS
358374,4/21/2020 16:04,4,4,2020-04-21T16:04:58.000,506,QUEENS
358379,4/21/2020 16:04,4,4,2020-04-21T16:04:38.000,256,QUEENS
358384,4/21/2020 16:02,4,4,2020-04-21T16:03:03.000,170,QUEENS
358395,4/21/2020 16:00,4,4,2020-04-21T16:01:11.000,288,QUEENS
358398,4/21/2020 15:59,7,7,2020-04-21T16:00:18.000,433,QUEENS
358399,4/21/2020 15:58,6,6,2020-04-21T15:59:27.000,519,QUEENS
358400,4/21/2020 15:58,4,4,2020-04-21T15:59:10.000,265,QUEENS
358405,4/21/2020 15:57,4,4,2020-04-21T15:57:58.000,356,QUEENS
358413,4/21/2020 15:54,5,3,2020-04-21T15:55:17.000,784,QUEENS
358417,4/21/2020 15:53,4,4,2020-04-21T15:54:38.000,746,QUEENS
358438,4/21/2020 15:47,6,6,2020-04-21T15:47:49.000,730,QUEENS
358443,4/21/2020 15:45,7,7,2020-04-21T15:45:57.000,1076,QUEENS
358466,4/21/2020 15:37,6,6,2020-04-21T15:39:00.000,616,QUEENS
358478,4/21/2020 15:33,5,5,2020-04-21T15:33:37.000,659,QUEENS
358486,4/21/2020 15:32,6,3,2020-04-21T15:35:46.000,435,QUEENS
358488,4/21/2020 15:31,7,7,2020-04-21T15:36:18.000,835,QUEENS
358518,4/21/2020 15:24,4,5,2020-04-21T15:25:20.000,695,QUEENS
358531,4/21/2020 15:21,5,5,2020-04-21T15:22:16.000,314,QUEENS
358533,4/21/2020 15:21,7,7,2020-04-21T15:21:40.000,222,QUEENS
358536,4/21/2020 15:19,5,5,2020-04-21T15:19:15.000,346,QUEENS
358540,4/21/2020 15:16,7,2,2020-04-21T15:19:15.000,385,QUEENS
358549,4/21/2020 15:12,6,6,2020-04-21T15:13:52.000,670,QUEENS
358562,4/21/2020 15:07,5,5,2020-04-21T15:07:49.000,320,QUEENS
358589,4/21/2020 15:00,5,5,2020-04-21T15:00:14.000,297,QUEENS
358638,4/21/2020 14:40,6,6,2020-04-21T14:41:48.000,763,QUEENS
358641,4/21/2020 14:39,5,5,2020-04-21T14:40:49.000,460,QUEENS
358654,4/21/2020 14:33,5,5,2020-04-21T14:35:48.000,455,QUEENS
358657,4/21/2020 14:33,5,5,2020-04-21T14:35:37.000,530,QUEENS
358658,4/21/2020 14:33,7,3,2020-04-21T14:36:10.000,1246,QUEENS
358665,4/21/2020 14:30,7,3,2020-04-21T14:31:25.000,720,QUEENS
358669,4/21/2020 14:29,4,4,2020-04-21T14:29:52.000,662,QUEENS
358671,4/21/2020 14:28,5,5,2020-04-21T14:29:02.000,312,QUEENS
358679,4/21/2020 14:27,6,6,2020-04-21T14:28:12.000,1078,QUEENS
358681,4/21/2020 14:26,6,3,2020-04-21T14:45:37.000,1561,QUEENS
358688,4/21/2020 14:24,4,4,2020-04-21T14:25:12.000,208,QUEENS
358691,4/21/2020 14:23,4,4,2020-04-21T14:27:59.000,482,QUEENS
358697,4/21/2020 14:22,6,6,2020-04-21T14:22:57.000,563,QUEENS
358699,4/21/2020 14:22,6,6,2020-04-21T14:23:57.000,1229,QUEENS
358704,4/21/2020 14:21,4,4,2020-04-21T14:21:38.000,1224,QUEENS
358711,4/21/2020 14:18,4,4,2020-04-21T14:18:30.000,251,QUEENS
358725,4/21/2020 14:12,4,4,2020-04-21T14:12:39.000,502,QUEENS
358728,4/21/2020 14:10,7,7,2020-04-21T14:10:54.000,483,QUEENS
358729,4/21/2020 14:09,4,3,2020-04-21T14:10:41.000,280,QUEENS
358735,4/21/2020 14:08,5,5,2020-04-21T14:09:21.000,302,QUEENS
358759,4/21/2020 14:00,5,5,2020-04-21T14:03:29.000,480,QUEENS
358765,4/21/2020 13:58,6,6,2020-04-21T13:58:20.000,392,QUEENS
358773,4/21/2020 13:55,6,6,2020-04-21T13:55:43.000,0,QUEENS
358790,4/21/2020 13:51,6,6,2020-04-21T13:52:01.000,1589,QUEENS
358797,4/21/2020 13:50,5,5,2020-04-21T13:50:56.000,275,QUEENS
358799,4/21/2020 13:50,5,5,2020-04-21T13:50:15.000,116,QUEENS
358805,4/21/2020 13:48,4,4,2020-04-21T13:49:16.000,349,QUEENS
358838,4/21/2020 13:39,5,3,2020-04-21T13:39:58.000,348,QUEENS
358840,4/21/2020 13:39,6,6,2020-04-21T13:39:32.000,557,QUEENS
358842,4/21/2020 13:37,5,5,2020-04-21T13:37:54.000,588,QUEENS
358861,4/21/2020 13:29,6,2,2020-04-21T13:30:15.000,722,QUEENS
358864,4/21/2020 13:28,6,6,2020-04-21T13:28:47.000,1641,QUEENS
358870,4/21/2020 13:26,4,4,2020-04-21T13:27:01.000,245,QUEENS
358873,4/21/2020 13:25,7,7,2020-04-21T13:26:42.000,385,QUEENS
358888,4/21/2020 13:21,5,5,2020-04-21T13:21:42.000,400,QUEENS
358900,4/21/2020 13:17,6,5,2020-04-21T13:18:07.000,434,QUEENS
358912,4/21/2020 13:12,6,6,2020-04-21T13:14:14.000,1379,QUEENS
358915,4/21/2020 13:11,4,4,2020-04-21T13:12:00.000,176,QUEENS
358927,4/21/2020 13:06,7,7,2020-04-21T13:06:56.000,232,QUEENS
358951,4/21/2020 12:58,4,4,2020-04-21T12:59:11.000,395,QUEENS
358957,4/21/2020 12:56,7,7,2020-04-21T12:58:41.000,555,QUEENS
358959,4/21/2020 12:56,5,3,2020-04-21T12:56:44.000,488,QUEENS
358961,4/21/2020 12:54,7,7,2020-04-21T12:54:52.000,627,QUEENS
358991,4/21/2020 12:45,7,7,2020-04-21T12:47:11.000,927,QUEENS
359004,4/21/2020 12:41,6,6,2020-04-21T12:42:05.000,1610,QUEENS
359005,4/21/2020 12:41,5,5,2020-04-21T12:41:51.000,315,QUEENS
359009,4/21/2020 12:39,5,5,2020-04-21T12:39:46.000,202,QUEENS
359010,4/21/2020 12:39,6,6,2020-04-21T12:40:18.000,656,QUEENS
359012,4/21/2020 12:37,6,6,2020-04-21T12:38:06.000,804,QUEENS
359022,4/21/2020 12:33,4,4,2020-04-21T12:33:52.000,403,QUEENS
359026,4/21/2020 12:32,5,5,2020-04-21T12:34:13.000,380,QUEENS
359030,4/21/2020 12:31,6,6,2020-04-21T12:33:10.000,741,QUEENS
359035,4/21/2020 12:30,4,4,2020-04-21T12:30:44.000,325,QUEENS
359052,4/21/2020 12:26,5,5,2020-04-21T12:26:25.000,436,QUEENS
359059,4/21/2020 12:24,6,1,2020-04-21T12:24:57.000,323,QUEENS
359065,4/21/2020 12:23,4,4,2020-04-21T12:23:26.000,376,QUEENS
359081,4/21/2020 12:17,6,6,2020-04-21T12:20:26.000,775,QUEENS
359085,4/21/2020 12:17,7,7,2020-04-21T12:17:57.000,535,QUEENS
359110,4/21/2020 12:10,4,4,2020-04-21T12:11:03.000,369,QUEENS
359127,4/21/2020 12:05,5,5,2020-04-21T12:06:33.000,510,QUEENS
359139,4/21/2020 12:02,4,4,2020-04-21T12:02:35.000,676,QUEENS
359150,4/21/2020 11:58,4,4,2020-04-21T11:58:30.000,525,QUEENS
359152,4/21/2020 11:57,4,4,2020-04-21T11:58:07.000,594,QUEENS
359167,4/21/2020 11:53,5,5,2020-04-21T11:53:14.000,433,QUEENS
359171,4/21/2020 11:51,5,5,2020-04-21T11:52:10.000,401,QUEENS
359178,4/21/2020 11:49,7,7,2020-04-21T11:50:40.000,534,QUEENS
359204,4/21/2020 11:41,5,5,2020-04-21T11:43:22.000,387,QUEENS
359208,4/21/2020 11:39,4,4,2020-04-21T11:40:02.000,534,QUEENS
359211,4/21/2020 11:38,6,6,2020-04-21T11:39:08.000,560,QUEENS
359224,4/21/2020 11:33,7,7,2020-04-21T11:33:46.000,938,QUEENS
359233,4/21/2020 11:31,6,6,2020-04-21T11:32:31.000,500,QUEENS
359235,4/21/2020 11:31,5,5,2020-04-21T11:31:24.000,572,QUEENS
359245,4/21/2020 11:28,6,2,2020-04-21T11:28:52.000,385,QUEENS
359247,4/21/2020 11:28,4,4,2020-04-21T11:28:15.000,254,QUEENS
359266,4/21/2020 11:21,6,6,2020-04-21T11:22:37.000,613,QUEENS
359274,4/21/2020 11:18,7,7,2020-04-21T11:19:10.000,538,QUEENS
359280,4/21/2020 11:15,6,6,2020-04-21T11:15:31.000,291,QUEENS
359293,4/21/2020 11:12,5,5,2020-04-21T11:12:47.000,599,QUEENS
359300,4/21/2020 11:10,5,5,2020-04-21T11:11:04.000,497,QUEENS
359301,4/21/2020 11:10,4,4,2020-04-21T11:10:40.000,387,QUEENS
359311,4/21/2020 11:07,7,7,2020-04-21T11:08:04.000,903,QUEENS
359326,4/21/2020 11:02,6,6,2020-04-21T11:05:49.000,960,QUEENS
359328,4/21/2020 11:02,6,6,2020-04-21T11:04:34.000,422,QUEENS
359332,4/21/2020 11:01,6,6,2020-04-21T11:07:45.000,1039,QUEENS
359333,4/21/2020 11:00,6,6,2020-04-21T11:03:07.000,573,QUEENS
359339,4/21/2020 10:59,4,4,2020-04-21T10:59:38.000,533,QUEENS
359342,4/21/2020 10:58,7,7,2020-04-21T11:02:16.000,1373,QUEENS
359345,4/21/2020 10:57,7,7,2020-04-21T10:58:16.000,216,QUEENS
359355,4/21/2020 10:52,4,7,2020-04-21T10:53:12.000,812,QUEENS
359358,4/21/2020 10:52,6,6,2020-04-21T10:56:07.000,1322,QUEENS
359366,4/21/2020 10:50,7,7,2020-04-21T10:51:12.000,426,QUEENS
359367,4/21/2020 10:49,7,7,2020-04-21T10:51:31.000,673,QUEENS
359368,4/21/2020 10:48,4,4,2020-04-21T10:48:32.000,380,QUEENS
359375,4/21/2020 10:46,6,6,2020-04-21T10:46:59.000,447,QUEENS
359379,4/21/2020 10:45,4,4,2020-04-21T10:45:47.000,644,QUEENS
359381,4/21/2020 10:43,6,6,2020-04-21T10:44:39.000,873,QUEENS
359390,4/21/2020 10:42,4,4,2020-04-21T10:42:31.000,292,QUEENS
359396,4/21/2020 10:40,6,6,2020-04-21T10:40:53.000,334,QUEENS
359412,4/21/2020 10:35,4,4,2020-04-21T10:35:25.000,352,QUEENS
359441,4/21/2020 10:25,6,6,2020-04-21T10:29:19.000,853,QUEENS
359450,4/21/2020 10:23,6,6,2020-04-21T10:27:58.000,1160,QUEENS
359452,4/21/2020 10:23,4,3,2020-04-21T10:25:48.000,515,QUEENS
359454,4/21/2020 10:22,6,6,2020-04-21T10:26:08.000,1055,QUEENS
359468,4/21/2020 10:17,6,6,2020-04-21T10:18:23.000,498,QUEENS
359496,4/21/2020 10:07,4,4,2020-04-21T10:07:55.000,350,QUEENS
359505,4/21/2020 10:03,4,2,2020-04-21T10:04:13.000,467,QUEENS
359507,4/21/2020 10:03,7,7,2020-04-21T10:04:19.000,756,QUEENS
359532,4/21/2020 9:53,6,2,2020-04-21T09:54:01.000,288,QUEENS
359539,4/21/2020 9:51,4,4,2020-04-21T09:51:16.000,415,QUEENS
359542,4/21/2020 9:50,4,4,2020-04-21T09:50:24.000,486,QUEENS
359562,4/21/2020 9:42,6,7,2020-04-21T09:42:47.000,414,QUEENS
359565,4/21/2020 9:41,5,5,2020-04-21T09:42:14.000,371,QUEENS
359576,4/21/2020 9:39,4,4,2020-04-21T09:39:41.000,145,QUEENS
359581,4/21/2020 9:37,8,8,2020-04-21T09:37:11.000,0,QUEENS
359582,4/21/2020 9:37,6,5,2020-04-21T09:37:43.000,245,QUEENS
359592,4/21/2020 9:33,6,6,2020-04-21T09:37:17.000,1359,QUEENS
359616,4/21/2020 9:21,4,4,2020-04-21T09:22:13.000,302,QUEENS
359620,4/21/2020 9:20,4,4,2020-04-21T09:21:02.000,351,QUEENS
359656,4/21/2020 9:04,4,4,2020-04-21T09:05:36.000,591,QUEENS
359657,4/21/2020 9:04,5,5,2020-04-21T09:05:53.000,639,QUEENS
359661,4/21/2020 9:03,7,7,2020-04-21T09:04:18.000,415,QUEENS
359667,4/21/2020 8:59,5,5,2020-04-21T09:00:12.000,748,QUEENS
359673,4/21/2020 8:57,7,7,2020-04-21T09:00:26.000,791,QUEENS
359674,4/21/2020 8:57,6,6,2020-04-21T08:59:27.000,427,QUEENS
359687,4/21/2020 8:46,7,7,2020-04-21T08:54:57.000,891,QUEENS
359702,4/21/2020 8:38,6,6,2020-04-21T08:54:30.000,1429,QUEENS
359709,4/21/2020 8:37,5,5,2020-04-21T08:37:43.000,337,QUEENS
359727,4/21/2020 8:27,4,3,2020-04-21T08:27:24.000,288,QUEENS
359731,4/21/2020 8:25,6,2,2020-04-21T08:28:47.000,505,QUEENS
359746,4/21/2020 8:17,4,4,2020-04-21T08:18:39.000,551,QUEENS
359785,4/21/2020 7:55,4,4,2020-04-21T07:55:46.000,640,QUEENS
359805,4/21/2020 7:44,4,4,2020-04-21T07:45:24.000,722,QUEENS
359810,4/21/2020 7:41,6,6,2020-04-21T07:41:58.000,312,QUEENS
359847,4/21/2020 7:26,6,6,2020-04-21T07:28:01.000,375,QUEENS
359848,4/21/2020 7:26,4,4,2020-04-21T07:27:54.000,616,QUEENS
359855,4/21/2020 7:18,7,6,2020-04-21T07:19:32.000,344,QUEENS
359859,4/21/2020 7:16,6,6,2020-04-21T07:17:05.000,513,QUEENS
359865,4/21/2020 7:10,4,4,2020-04-21T07:11:13.000,1174,QUEENS
359872,4/21/2020 7:08,4,4,2020-04-21T07:08:53.000,779,QUEENS
359880,4/21/2020 7:04,6,6,2020-04-21T07:04:27.000,411,QUEENS
359894,4/21/2020 6:56,5,5,2020-04-21T06:56:49.000,319,QUEENS
359901,4/21/2020 6:52,5,5,2020-04-21T06:52:10.000,672,QUEENS
359902,4/21/2020 6:51,4,4,2020-04-21T06:52:02.000,487,QUEENS
359905,4/21/2020 6:48,7,7,2020-04-21T06:48:35.000,618,QUEENS
359916,4/21/2020 6:39,7,7,2020-04-21T06:41:38.000,645,QUEENS
359918,4/21/2020 6:38,5,1,2020-04-21T06:38:42.000,256,QUEENS
359922,4/21/2020 6:35,5,5,2020-04-21T06:35:58.000,666,QUEENS
359923,4/21/2020 6:32,4,4,2020-04-21T06:33:14.000,266,QUEENS
359925,4/21/2020 6:29,5,5,2020-04-21T06:29:51.000,641,QUEENS
359938,4/21/2020 6:20,5,5,2020-04-21T06:20:34.000,654,QUEENS
359940,4/21/2020 6:18,7,7,2020-04-21T06:19:08.000,664,QUEENS
359941,4/21/2020 6:18,5,5,2020-04-21T06:18:58.000,496,QUEENS
359956,4/21/2020 6:04,7,7,2020-04-21T06:05:05.000,292,QUEENS
359957,4/21/2020 6:03,7,7,2020-04-21T06:03:31.000,0,QUEENS
359960,4/21/2020 6:00,4,4,2020-04-21T06:00:54.000,296,QUEENS
359969,4/21/2020 5:56,4,4,2020-04-21T05:56:30.000,482,QUEENS
359978,4/21/2020 5:49,4,4,2020-04-21T05:49:53.000,389,QUEENS
359985,4/21/2020 5:43,6,6,2020-04-21T05:46:19.000,520,QUEENS
360010,4/21/2020 5:28,4,4,2020-04-21T05:29:08.000,366,QUEENS
360027,4/21/2020 5:14,4,4,2020-04-21T05:15:09.000,383,QUEENS
360028,4/21/2020 5:13,7,7,2020-04-21T05:13:34.000,877,QUEENS
360032,4/21/2020 5:09,4,4,2020-04-21T05:11:03.000,474,QUEENS
360036,4/21/2020 5:08,5,5,2020-04-21T05:08:12.000,254,QUEENS
360037,4/21/2020 5:06,5,5,2020-04-21T05:06:53.000,303,QUEENS
360060,4/21/2020 4:50,4,4,2020-04-21T04:50:33.000,615,QUEENS
360064,4/21/2020 4:49,4,4,2020-04-21T04:49:22.000,385,QUEENS
360077,4/21/2020 4:37,5,5,2020-04-21T04:37:53.000,390,QUEENS
360078,4/21/2020 4:35,6,6,2020-04-21T04:36:06.000,312,QUEENS
360085,4/21/2020 4:31,6,6,2020-04-21T04:34:56.000,477,QUEENS
360097,4/21/2020 4:20,6,6,2020-04-21T04:20:55.000,645,QUEENS
360114,4/21/2020 4:13,6,6,2020-04-21T04:13:21.000,524,QUEENS
360121,4/21/2020 4:10,7,7,2020-04-21T04:11:04.000,213,QUEENS
360122,4/21/2020 4:08,7,7,2020-04-21T04:08:35.000,289,QUEENS
360123,4/21/2020 4:08,4,4,2020-04-21T04:08:26.000,589,QUEENS
360127,4/21/2020 4:03,6,6,2020-04-21T04:03:27.000,312,QUEENS
360132,4/21/2020 3:59,6,6,2020-04-21T04:01:36.000,515,QUEENS
360139,4/21/2020 3:54,4,4,2020-04-21T03:54:10.000,279,QUEENS
360142,4/21/2020 3:50,5,5,2020-04-21T03:51:09.000,365,QUEENS
360153,4/21/2020 3:41,5,5,2020-04-21T03:41:57.000,606,QUEENS
360162,4/21/2020 3:36,7,7,2020-04-21T03:37:26.000,571,QUEENS
360167,4/21/2020 3:32,4,4,2020-04-21T03:32:47.000,686,QUEENS
360172,4/21/2020 3:30,6,6,2020-04-21T03:35:06.000,247,QUEENS
360174,4/21/2020 3:30,5,5,2020-04-21T03:31:24.000,60,QUEENS
360176,4/21/2020 3:30,6,5,2020-04-21T03:33:50.000,728,QUEENS
